payment_id,user_id,subscription_id,amount,payment_date,payment_status
52903,1738,4375,19.99,2023-11-15,Failed
52904,1738,4375,19.99,2023-12-15,Success
52905,1738,4375,19.99,2024-01-14,Success
52906,1738,4375,19.99,2024-02-13,Success
52907,1738,4375,19.99,2024-03-14,Success
52908,1738,4375,19.99,2024-04-13,Failed
52909,1738,4375,19.99,2024-05-13,Success
52910,1738,4375,19.99,2024-06-12,Success
52911,1738,4375,19.99,2024-07-12,Success
52912,1738,4375,19.99,2024-08-11,Success
52913,1738,4375,19.99,2024-09-10,Success
52914,1738,4375,19.99,2024-10-10,Success
52915,1738,4375,19.99,2024-11-09,Success
52916,1738,4375,19.99,2024-12-09,Success
52917,1738,4376,19.99,2024-05-13,Success
52918,1738,4376,19.99,2024-06-12,Success
52919,1738,4376,19.99,2024-07-12,Success
52920,1738,4376,19.99,2024-08-11,Success
52921,1738,4376,19.99,2024-09-10,Success
52922,1738,4376,19.99,2024-10-10,Success
52923,1738,4376,19.99,2024-11-09,Success
52924,1738,4376,19.99,2024-12-09,Success
52925,1738,4377,19.99,2024-11-09,Success
52926,1738,4377,19.99,2024-12-09,Success
52927,1739,4378,9.99,2023-06-30,Success
52928,1739,4378,9.99,2023-07-30,Success
52929,1739,4378,9.99,2023-08-29,Success
52930,1739,4378,9.99,2023-09-28,Success
52931,1739,4378,9.99,2023-10-28,Success
52932,1739,4378,9.99,2023-11-27,Success
52933,1739,4378,9.99,2023-12-27,Success
52934,1739,4378,9.99,2024-01-26,Success
52935,1739,4378,9.99,2024-02-25,Success
52936,1739,4378,9.99,2024-03-26,Success
52937,1739,4378,9.99,2024-04-25,Success
52938,1739,4378,9.99,2024-05-25,Success
52939,1739,4378,9.99,2024-06-24,Success
52940,1739,4378,9.99,2024-07-24,Success
52941,1739,4378,9.99,2024-08-23,Success
52942,1739,4378,9.99,2024-09-22,Failed
52943,1739,4378,9.99,2024-10-22,Success
52944,1739,4378,9.99,2024-11-21,Success
52945,1739,4378,9.99,2024-12-21,Success
52946,1739,4379,9.99,2023-12-27,Success
52947,1739,4379,9.99,2024-01-26,Success
52948,1739,4379,9.99,2024-02-25,Success
52949,1739,4379,9.99,2024-03-26,Success
52950,1740,4380,19.99,2023-05-25,Success
52951,1740,4380,19.99,2023-06-24,Success
52952,1740,4380,19.99,2023-07-24,Success
52953,1740,4380,19.99,2023-08-23,Success
52954,1740,4380,19.99,2023-09-22,Success
52955,1740,4380,19.99,2023-10-25,Recovered
52956,1740,4380,19.99,2023-10-22,Failed
52957,1740,4380,19.99,2023-11-21,Success
52958,1740,4380,19.99,2023-12-21,Success
52959,1740,4380,19.99,2024-01-20,Success
52960,1740,4380,19.99,2024-02-19,Success
52961,1740,4380,19.99,2024-03-20,Success
52962,1740,4380,19.99,2024-04-19,Success
52963,1740,4380,19.99,2024-05-19,Failed
52964,1740,4380,19.99,2024-06-18,Success
52965,1740,4380,19.99,2024-07-18,Success
52966,1740,4380,19.99,2024-08-20,Recovered
52967,1740,4380,19.99,2024-08-17,Failed
52968,1740,4380,19.99,2024-09-16,Success
52969,1740,4380,19.99,2024-10-16,Success
52970,1740,4380,19.99,2024-11-15,Success
52971,1740,4380,19.99,2024-12-15,Success
52972,1740,4381,19.99,2023-11-21,Success
52973,1740,4381,19.99,2023-12-21,Success
52974,1740,4381,19.99,2024-01-20,Success
52975,1740,4381,19.99,2024-02-19,Success
52976,1740,4381,19.99,2024-03-20,Success
52977,1740,4381,19.99,2024-04-19,Success
52978,1740,4381,19.99,2024-05-19,Success
52979,1741,4382,14.99,2023-06-24,Success
52980,1741,4382,14.99,2023-07-24,Success
52981,1741,4382,14.99,2023-08-23,Success
52982,1741,4382,14.99,2023-09-22,Success
52983,1741,4382,14.99,2023-10-22,Success
52984,1742,4383,9.99,2023-09-15,Success
52985,1742,4383,9.99,2023-10-15,Success
52986,1742,4383,9.99,2023-11-14,Success
52987,1742,4383,9.99,2023-12-14,Success
52988,1742,4383,9.99,2024-01-13,Failed
52989,1742,4383,9.99,2024-02-12,Success
52990,1742,4383,9.99,2024-03-13,Success
52991,1742,4383,9.99,2024-04-12,Success
52992,1742,4383,9.99,2024-05-12,Success
52993,1742,4383,9.99,2024-06-11,Success
52994,1742,4383,9.99,2024-07-11,Success
52995,1742,4383,9.99,2024-08-13,Recovered
52996,1742,4383,9.99,2024-08-10,Failed
52997,1742,4383,9.99,2024-09-09,Success
52998,1742,4383,9.99,2024-10-09,Success
52999,1742,4383,9.99,2024-11-08,Success
53000,1742,4383,9.99,2024-12-08,Success
53001,1742,4384,9.99,2024-03-13,Success
53002,1742,4384,9.99,2024-04-12,Success
53003,1742,4384,9.99,2024-05-12,Success
53004,1742,4384,9.99,2024-06-11,Success
53005,1742,4384,9.99,2024-07-11,Success
53006,1742,4384,9.99,2024-08-10,Success
53007,1742,4384,9.99,2024-09-09,Success
53008,1742,4384,9.99,2024-10-09,Success
53009,1742,4384,9.99,2024-11-08,Success
53010,1742,4384,9.99,2024-12-08,Success
53011,1742,4385,9.99,2024-09-09,Success
53012,1742,4385,9.99,2024-10-09,Success
53013,1742,4385,9.99,2024-11-08,Success
53014,1742,4385,9.99,2024-12-08,Success
53015,1743,4386,14.99,2023-11-11,Success
53016,1743,4386,14.99,2023-12-11,Success
53017,1743,4386,14.99,2024-01-10,Success
53018,1743,4386,14.99,2024-02-09,Success
53019,1743,4386,14.99,2024-03-10,Success
53020,1743,4386,14.99,2024-04-09,Success
53021,1743,4386,14.99,2024-05-09,Success
53022,1743,4386,14.99,2024-06-08,Success
53023,1743,4386,14.99,2024-07-08,Success
53024,1743,4386,14.99,2024-08-07,Success
53025,1743,4386,14.99,2024-09-06,Success
53026,1743,4386,14.99,2024-10-06,Success
53027,1743,4386,14.99,2024-11-05,Success
53028,1743,4386,14.99,2024-12-05,Success
53029,1743,4387,14.99,2024-05-09,Success
53030,1743,4387,14.99,2024-06-08,Success
53031,1743,4387,14.99,2024-07-08,Success
53032,1743,4387,14.99,2024-08-07,Success
53033,1743,4387,14.99,2024-09-06,Success
53034,1743,4387,14.99,2024-10-06,Success
53035,1743,4387,14.99,2024-11-05,Success
53036,1743,4387,14.99,2024-12-05,Success
53037,1743,4388,14.99,2024-11-05,Success
53038,1743,4388,14.99,2024-12-05,Success
53039,1743,4388,14.99,2025-01-04,Success
53040,1743,4388,14.99,2025-02-03,Success
53041,1743,4388,14.99,2025-03-05,Failed
53042,1743,4388,14.99,2025-04-04,Success
53043,1743,4388,14.99,2025-05-04,Success
53044,1744,4389,9.99,2023-12-26,Success
53045,1744,4389,9.99,2024-01-25,Success
53046,1744,4389,9.99,2024-02-24,Success
53047,1744,4389,9.99,2024-03-25,Success
53048,1744,4389,9.99,2024-04-24,Success
53049,1744,4389,9.99,2024-05-24,Success
53050,1744,4389,9.99,2024-06-23,Success
53051,1745,4390,14.99,2023-03-01,Success
53052,1745,4390,14.99,2023-03-31,Success
53053,1745,4390,14.99,2023-04-30,Success
53054,1745,4390,14.99,2023-05-30,Success
53055,1745,4390,14.99,2023-07-02,Recovered
53056,1745,4390,14.99,2023-06-29,Failed
53057,1745,4390,14.99,2023-07-29,Success
53058,1745,4390,14.99,2023-08-28,Success
53059,1745,4390,14.99,2023-09-27,Success
53060,1745,4390,14.99,2023-10-27,Success
53061,1745,4390,14.99,2023-11-26,Success
53062,1745,4390,14.99,2023-12-26,Success
53063,1745,4390,14.99,2024-01-25,Success
53064,1746,4391,19.99,2023-06-09,Success
53065,1746,4391,19.99,2023-07-09,Success
53066,1746,4391,19.99,2023-08-08,Success
53067,1746,4391,19.99,2023-09-07,Success
53068,1747,4392,14.99,2023-09-25,Success
53069,1747,4392,14.99,2023-10-25,Success
53070,1747,4392,14.99,2023-11-24,Success
53071,1747,4392,14.99,2023-12-24,Success
53072,1747,4392,14.99,2024-01-23,Success
53073,1747,4392,14.99,2024-02-22,Success
53074,1747,4392,14.99,2024-03-23,Success
53075,1747,4392,14.99,2024-04-22,Success
53076,1747,4392,14.99,2024-05-22,Success
53077,1747,4392,14.99,2024-06-21,Failed
53078,1747,4392,14.99,2024-07-21,Success
53079,1747,4392,14.99,2024-08-20,Success
53080,1747,4392,14.99,2024-09-19,Success
53081,1747,4392,14.99,2024-10-19,Success
53082,1747,4392,14.99,2024-11-18,Success
53083,1747,4392,14.99,2024-12-18,Success
53084,1747,4393,14.99,2024-03-23,Success
53085,1747,4393,14.99,2024-04-22,Success
53086,1747,4393,14.99,2024-05-22,Success
53087,1747,4393,14.99,2024-06-21,Success
53088,1747,4393,14.99,2024-07-21,Success
53089,1747,4393,14.99,2024-08-20,Success
53090,1747,4393,14.99,2024-09-22,Recovered
53091,1747,4393,14.99,2024-09-19,Failed
53092,1747,4393,14.99,2024-10-19,Success
53093,1747,4393,14.99,2024-11-18,Success
53094,1747,4393,14.99,2024-12-18,Success
53095,1747,4394,14.99,2024-09-19,Success
53096,1747,4394,14.99,2024-10-19,Failed
53097,1747,4394,14.99,2024-11-18,Success
53098,1748,4395,9.99,2023-01-15,Success
53099,1748,4395,9.99,2023-02-14,Success
53100,1748,4395,9.99,2023-03-16,Success
53101,1748,4395,9.99,2023-04-18,Recovered
53102,1748,4395,9.99,2023-04-15,Failed
53103,1748,4395,9.99,2023-05-15,Success
53104,1748,4395,9.99,2023-06-14,Success
53105,1748,4395,9.99,2023-07-14,Success
53106,1748,4395,9.99,2023-08-13,Success
53107,1748,4395,9.99,2023-09-12,Success
53108,1748,4395,9.99,2023-10-12,Success
53109,1748,4395,9.99,2023-11-11,Success
53110,1748,4395,9.99,2023-12-11,Success
53111,1748,4395,9.99,2024-01-10,Success
53112,1748,4395,9.99,2024-02-09,Success
53113,1748,4395,9.99,2024-03-10,Success
53114,1748,4395,9.99,2024-04-09,Success
53115,1748,4395,9.99,2024-05-09,Success
53116,1748,4395,9.99,2024-06-08,Success
53117,1748,4395,9.99,2024-07-08,Success
53118,1748,4395,9.99,2024-08-07,Success
53119,1748,4395,9.99,2024-09-06,Failed
53120,1748,4395,9.99,2024-10-06,Success
53121,1748,4395,9.99,2024-11-05,Success
53122,1748,4395,9.99,2024-12-05,Success
53123,1748,4396,9.99,2023-07-14,Success
53124,1748,4396,9.99,2023-08-13,Success
53125,1748,4396,9.99,2023-09-12,Success
53126,1748,4396,9.99,2023-10-12,Success
53127,1748,4396,9.99,2023-11-14,Recovered
53128,1748,4396,9.99,2023-11-11,Failed
53129,1748,4396,9.99,2023-12-11,Success
53130,1748,4396,9.99,2024-01-10,Failed
53131,1748,4396,9.99,2024-02-09,Failed
53132,1748,4396,9.99,2024-03-10,Success
53133,1748,4396,9.99,2024-04-09,Success
53134,1748,4396,9.99,2024-05-09,Success
53135,1748,4396,9.99,2024-06-08,Success
53136,1748,4396,9.99,2024-07-08,Success
53137,1748,4396,9.99,2024-08-10,Recovered
53138,1748,4396,9.99,2024-08-07,Failed
53139,1748,4396,9.99,2024-09-06,Success
53140,1748,4396,9.99,2024-10-06,Success
53141,1748,4396,9.99,2024-11-05,Success
53142,1748,4396,9.99,2024-12-05,Success
53143,1748,4397,9.99,2024-01-10,Success
53144,1748,4397,9.99,2024-02-09,Success
53145,1748,4397,9.99,2024-03-10,Success
53146,1748,4397,9.99,2024-04-12,Recovered
53147,1748,4397,9.99,2024-04-09,Failed
53148,1748,4397,9.99,2024-05-09,Success
53149,1748,4397,9.99,2024-06-08,Success
53150,1748,4397,9.99,2024-07-08,Success
53151,1748,4397,9.99,2024-08-07,Success
53152,1748,4397,9.99,2024-09-06,Success
53153,1748,4397,9.99,2024-10-06,Success
53154,1748,4397,9.99,2024-11-05,Success
53155,1748,4397,9.99,2024-12-05,Success
53156,1748,4398,9.99,2024-07-08,Success
53157,1748,4398,9.99,2024-08-07,Success
53158,1748,4398,9.99,2024-09-06,Success
53159,1748,4398,9.99,2024-10-06,Success
53160,1748,4398,9.99,2024-11-05,Success
53161,1748,4398,9.99,2024-12-05,Success
53162,1748,4398,9.99,2025-01-04,Success
53163,1748,4398,9.99,2025-02-03,Success
53164,1748,4398,9.99,2025-03-05,Success
53165,1748,4398,9.99,2025-04-04,Failed
53166,1748,4398,9.99,2025-05-04,Success
53167,1749,4399,9.99,2023-12-19,Success
53168,1749,4399,9.99,2024-01-18,Success
53169,1749,4399,9.99,2024-02-17,Success
53170,1749,4399,9.99,2024-03-18,Success
53171,1749,4399,9.99,2024-04-17,Success
53172,1749,4399,9.99,2024-05-17,Success
53173,1749,4399,9.99,2024-06-16,Success
53174,1750,4400,9.99,2023-03-08,Success
53175,1750,4400,9.99,2023-04-07,Success
53176,1750,4400,9.99,2023-05-07,Success
53177,1750,4400,9.99,2023-06-06,Success
53178,1751,4401,14.99,2023-02-09,Success
53179,1751,4401,14.99,2023-03-11,Success
53180,1751,4401,14.99,2023-04-10,Failed
53181,1751,4401,14.99,2023-05-10,Success
53182,1751,4401,14.99,2023-06-09,Success
53183,1751,4401,14.99,2023-07-09,Success
53184,1751,4401,14.99,2023-08-08,Success
53185,1751,4401,14.99,2023-09-07,Success
53186,1752,4402,19.99,2023-01-22,Success
53187,1752,4402,19.99,2023-02-21,Success
53188,1752,4402,19.99,2023-03-23,Success
53189,1752,4402,19.99,2023-04-22,Success
53190,1752,4402,19.99,2023-05-22,Success
53191,1752,4402,19.99,2023-06-21,Success
53192,1752,4402,19.99,2023-07-21,Success
53193,1752,4402,19.99,2023-08-20,Success
53194,1752,4402,19.99,2023-09-19,Success
53195,1752,4402,19.99,2023-10-19,Success
53196,1752,4402,19.99,2023-11-18,Success
53197,1752,4402,19.99,2023-12-18,Success
53198,1752,4402,19.99,2024-01-17,Success
53199,1752,4402,19.99,2024-02-16,Success
53200,1752,4402,19.99,2024-03-17,Success
53201,1752,4402,19.99,2024-04-19,Recovered
53202,1752,4402,19.99,2024-04-16,Failed
53203,1752,4402,19.99,2024-05-16,Success
53204,1752,4402,19.99,2024-06-15,Success
53205,1752,4402,19.99,2024-07-15,Success
53206,1752,4402,19.99,2024-08-14,Failed
53207,1752,4402,19.99,2024-09-13,Success
53208,1752,4402,19.99,2024-10-13,Success
53209,1752,4402,19.99,2024-11-12,Success
53210,1752,4402,19.99,2024-12-12,Success
53211,1752,4403,9.99,2023-07-21,Success
53212,1752,4403,9.99,2023-08-20,Success
53213,1752,4403,9.99,2023-09-19,Success
53214,1752,4403,9.99,2023-10-19,Success
53215,1752,4403,9.99,2023-11-18,Success
53216,1752,4403,9.99,2023-12-18,Success
53217,1752,4403,9.99,2024-01-20,Recovered
53218,1752,4403,9.99,2024-01-17,Failed
53219,1753,4404,14.99,2023-10-31,Success
53220,1753,4404,14.99,2023-11-30,Success
53221,1753,4404,14.99,2023-12-30,Success
53222,1753,4404,14.99,2024-01-29,Success
53223,1753,4404,14.99,2024-02-28,Success
53224,1753,4404,14.99,2024-03-29,Success
53225,1753,4404,14.99,2024-04-28,Success
53226,1753,4404,14.99,2024-05-28,Success
53227,1753,4404,14.99,2024-06-27,Failed
53228,1753,4404,14.99,2024-07-27,Success
53229,1753,4404,14.99,2024-08-29,Recovered
53230,1753,4404,14.99,2024-08-26,Failed
53231,1753,4404,14.99,2024-09-25,Failed
53232,1753,4404,14.99,2024-10-25,Success
53233,1753,4404,14.99,2024-11-24,Success
53234,1753,4404,14.99,2024-12-24,Success
53235,1753,4405,19.99,2024-04-28,Success
53236,1753,4405,19.99,2024-05-28,Success
53237,1753,4405,19.99,2024-06-27,Success
53238,1753,4405,19.99,2024-07-27,Success
53239,1753,4405,19.99,2024-08-26,Success
53240,1753,4405,19.99,2024-09-28,Recovered
53241,1753,4405,19.99,2024-09-25,Failed
53242,1753,4405,19.99,2024-10-25,Success
53243,1753,4405,19.99,2024-11-24,Success
53244,1753,4405,19.99,2024-12-24,Success
53245,1753,4406,19.99,2024-10-28,Recovered
53246,1753,4406,19.99,2024-10-25,Failed
53247,1753,4406,19.99,2024-11-24,Success
53248,1753,4406,19.99,2024-12-24,Success
53249,1754,4407,14.99,2023-01-23,Success
53250,1754,4407,14.99,2023-02-22,Success
53251,1754,4407,14.99,2023-03-24,Success
53252,1754,4407,14.99,2023-04-23,Success
53253,1754,4407,14.99,2023-05-23,Success
53254,1754,4407,14.99,2023-06-22,Success
53255,1754,4407,14.99,2023-07-22,Success
53256,1754,4407,14.99,2023-08-24,Recovered
53257,1754,4407,14.99,2023-08-21,Failed
53258,1754,4407,14.99,2023-09-20,Success
53259,1754,4407,14.99,2023-10-20,Success
53260,1754,4407,14.99,2023-11-19,Success
53261,1754,4407,14.99,2023-12-19,Success
53262,1754,4407,14.99,2024-01-18,Failed
53263,1754,4407,14.99,2024-02-17,Success
53264,1754,4407,14.99,2024-03-18,Success
53265,1754,4407,14.99,2024-04-17,Success
53266,1754,4407,14.99,2024-05-17,Success
53267,1754,4407,14.99,2024-06-16,Success
53268,1754,4407,14.99,2024-07-16,Success
53269,1754,4407,14.99,2024-08-15,Success
53270,1754,4407,14.99,2024-09-14,Success
53271,1754,4407,14.99,2024-10-17,Recovered
53272,1754,4407,14.99,2024-10-14,Failed
53273,1754,4407,14.99,2024-11-13,Success
53274,1754,4407,14.99,2024-12-16,Recovered
53275,1754,4407,14.99,2024-12-13,Failed
53276,1754,4408,14.99,2023-07-22,Success
53277,1754,4408,14.99,2023-08-21,Success
53278,1754,4408,14.99,2023-09-20,Success
53279,1754,4408,14.99,2023-10-20,Success
53280,1754,4408,14.99,2023-11-22,Recovered
53281,1754,4408,14.99,2023-11-19,Failed
53282,1754,4408,14.99,2023-12-19,Success
53283,1754,4408,14.99,2024-01-18,Success
53284,1754,4408,14.99,2024-02-17,Success
53285,1754,4408,14.99,2024-03-18,Success
53286,1754,4408,14.99,2024-04-20,Recovered
53287,1754,4408,14.99,2024-04-17,Failed
53288,1754,4408,14.99,2024-05-17,Success
53289,1755,4409,19.99,2023-02-19,Success
53290,1755,4409,19.99,2023-03-21,Success
53291,1755,4409,19.99,2023-04-20,Failed
53292,1755,4409,19.99,2023-05-20,Failed
53293,1755,4409,19.99,2023-06-19,Success
53294,1755,4409,19.99,2023-07-19,Success
53295,1755,4409,19.99,2023-08-18,Success
53296,1755,4409,19.99,2023-09-17,Success
53297,1755,4409,19.99,2023-10-17,Success
53298,1755,4409,19.99,2023-11-16,Success
53299,1755,4409,19.99,2023-12-16,Success
53300,1755,4409,19.99,2024-01-15,Success
53301,1755,4409,19.99,2024-02-14,Success
53302,1755,4409,19.99,2024-03-15,Success
53303,1755,4409,19.99,2024-04-14,Success
53304,1755,4409,19.99,2024-05-14,Success
53305,1755,4409,19.99,2024-06-13,Success
53306,1755,4409,19.99,2024-07-13,Success
53307,1755,4409,19.99,2024-08-12,Success
53308,1755,4409,19.99,2024-09-11,Success
53309,1755,4409,19.99,2024-10-11,Success
53310,1755,4409,19.99,2024-11-10,Success
53311,1755,4409,19.99,2024-12-10,Success
53312,1755,4410,19.99,2023-08-18,Success
53313,1755,4410,19.99,2023-09-17,Success
53314,1755,4410,19.99,2023-10-17,Success
53315,1755,4410,19.99,2023-11-16,Success
53316,1755,4410,19.99,2023-12-16,Success
53317,1755,4410,19.99,2024-01-15,Success
53318,1755,4410,19.99,2024-02-14,Success
53319,1755,4410,19.99,2024-03-15,Success
53320,1755,4410,19.99,2024-04-14,Success
53321,1755,4410,19.99,2024-05-17,Recovered
53322,1755,4410,19.99,2024-05-14,Failed
53323,1755,4410,19.99,2024-06-13,Failed
53324,1755,4410,19.99,2024-07-13,Success
53325,1755,4410,19.99,2024-08-12,Success
53326,1755,4410,19.99,2024-09-11,Success
53327,1755,4410,19.99,2024-10-11,Success
53328,1755,4410,19.99,2024-11-10,Success
53329,1755,4410,19.99,2024-12-10,Success
53330,1755,4411,14.99,2024-02-14,Success
53331,1755,4411,14.99,2024-03-15,Success
53332,1755,4411,14.99,2024-04-14,Failed
53333,1755,4411,14.99,2024-05-14,Success
53334,1755,4411,14.99,2024-06-13,Success
53335,1755,4411,14.99,2024-07-13,Success
53336,1755,4411,14.99,2024-08-12,Success
53337,1755,4411,14.99,2024-09-11,Success
53338,1755,4411,14.99,2024-10-11,Success
53339,1755,4411,14.99,2024-11-10,Success
53340,1755,4411,14.99,2024-12-10,Success
53341,1755,4411,14.99,2025-01-09,Success
53342,1755,4411,14.99,2025-02-08,Success
53343,1756,4412,19.99,2023-04-13,Success
53344,1756,4412,19.99,2023-05-13,Success
53345,1756,4412,19.99,2023-06-12,Success
53346,1756,4412,19.99,2023-07-12,Success
53347,1756,4412,19.99,2023-08-11,Success
53348,1756,4412,19.99,2023-09-10,Success
53349,1756,4412,19.99,2023-10-10,Success
53350,1756,4412,19.99,2023-11-12,Recovered
53351,1756,4412,19.99,2023-11-09,Failed
53352,1756,4412,19.99,2023-12-09,Success
53353,1756,4412,19.99,2024-01-08,Success
53354,1756,4412,19.99,2024-02-07,Success
53355,1756,4412,19.99,2024-03-08,Success
53356,1757,4413,19.99,2023-02-16,Success
53357,1757,4413,19.99,2023-03-18,Success
53358,1757,4413,19.99,2023-04-17,Success
53359,1757,4413,19.99,2023-05-17,Success
53360,1757,4413,19.99,2023-06-16,Success
53361,1757,4413,19.99,2023-07-16,Success
53362,1757,4413,19.99,2023-08-15,Success
53363,1757,4413,19.99,2023-09-14,Success
53364,1757,4413,19.99,2023-10-14,Success
53365,1757,4413,19.99,2023-11-13,Success
53366,1757,4413,19.99,2023-12-13,Success
53367,1757,4413,19.99,2024-01-12,Success
53368,1757,4413,19.99,2024-02-11,Success
53369,1757,4413,19.99,2024-03-12,Success
53370,1757,4413,19.99,2024-04-11,Success
53371,1757,4413,19.99,2024-05-11,Success
53372,1757,4413,19.99,2024-06-10,Success
53373,1757,4413,19.99,2024-07-10,Success
53374,1757,4413,19.99,2024-08-09,Failed
53375,1757,4413,19.99,2024-09-08,Success
53376,1757,4413,19.99,2024-10-08,Success
53377,1757,4413,19.99,2024-11-07,Success
53378,1757,4413,19.99,2024-12-07,Success
53379,1757,4414,19.99,2023-08-15,Success
53380,1757,4414,19.99,2023-09-14,Success
53381,1757,4414,19.99,2023-10-14,Success
53382,1757,4414,19.99,2023-11-13,Success
53383,1757,4414,19.99,2023-12-13,Success
53384,1757,4414,19.99,2024-01-12,Success
53385,1757,4414,19.99,2024-02-11,Success
53386,1757,4414,19.99,2024-03-12,Success
53387,1757,4414,19.99,2024-04-11,Success
53388,1757,4414,19.99,2024-05-11,Success
53389,1757,4414,19.99,2024-06-10,Success
53390,1757,4414,19.99,2024-07-10,Success
53391,1757,4414,19.99,2024-08-09,Success
53392,1757,4414,19.99,2024-09-08,Success
53393,1757,4414,19.99,2024-10-08,Success
53394,1757,4414,19.99,2024-11-07,Success
53395,1757,4414,19.99,2024-12-07,Success
53396,1757,4415,19.99,2024-02-11,Success
53397,1757,4415,19.99,2024-03-12,Success
53398,1757,4415,19.99,2024-04-11,Success
53399,1757,4415,19.99,2024-05-11,Success
53400,1757,4415,19.99,2024-06-13,Recovered
53401,1757,4415,19.99,2024-06-10,Failed
53402,1757,4415,19.99,2024-07-10,Success
53403,1757,4415,19.99,2024-08-09,Success
53404,1757,4415,19.99,2024-09-08,Success
53405,1757,4415,19.99,2024-10-08,Success
53406,1757,4415,19.99,2024-11-07,Success
